model_type,train_protocol,seed,eval_profile,eval_protocol,pos_err_median_60s,pos_err_p95_60s,rot_geodesic_median_60s,max_so3_orth_error,energy_span_median_60s,max_abs_energy_delta_median_60s,completion_60s,n_traj,n_completed,train_best_loss,train_nbad,train_anomaly,rollout_collapse,rollout_diverged,source
ablate_no_mass_prior,iid,42,degraded_eval,iid_noisy_ic,1.6195612859253408,5.6882394677682715,0.028165068477392197,9.944492376234848e-06,1.8458664417266846,1.2634093761444092,0.9888888888888889,90,89,0.0065786327080180245,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_131726/degraded_eval/summary.json
ablate_no_mass_prior,iid,43,degraded_eval,iid_noisy_ic,2.2647281442223255,6.470317392813712,0.04059787653386593,1.2794446774933022e-05,1.8938331007957458,1.303364872932434,0.9777777777777777,90,88,0.007757653870309393,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_133306/degraded_eval/summary.json
ablate_no_mass_prior,iid,44,degraded_eval,iid_noisy_ic,2.1894206281747404,5.761631879424923,0.04129374772310257,1.169429287983803e-05,1.9685678482055664,1.3623617887496948,0.9888888888888889,90,89,0.007264763582497835,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_134849/degraded_eval/summary.json
ablate_no_mass_prior,iid,45,degraded_eval,iid_noisy_ic,2.0644063563682185,7.553840824058496,0.03744456358253956,1.2357428204268217e-05,1.9120644330978394,1.3284660577774048,0.9777777777777777,90,88,0.006893338402733207,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_140431/degraded_eval/summary.json
ablate_no_mass_prior,iid,46,degraded_eval,iid_noisy_ic,1.781371813599665,6.065016747027107,0.02814600244164467,1.1273070413153619e-05,1.88701730966568,1.2845364212989807,0.9777777777777777,90,88,0.006658290745690465,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_142021/degraded_eval/summary.json
ablate_no_mass_prior,iid,42,heading_biased_eval,iid_noisy_ic,3.134855604469877,6.12835133598598,0.03637486323714256,1.2319332199695054e-05,1.8453326225280762,1.2514526844024658,0.9888888888888889,90,89,0.0065786327080180245,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_131726/heading_biased_eval/summary.json
ablate_no_mass_prior,iid,43,heading_biased_eval,iid_noisy_ic,2.9779472915261893,6.752746748467808,0.047198327258229256,1.3027011846133973e-05,1.8943473100662231,1.3048886060714722,0.9777777777777777,90,88,0.007757653870309393,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_133306/heading_biased_eval/summary.json
ablate_no_mass_prior,iid,44,heading_biased_eval,iid_noisy_ic,3.074650176972866,6.364513509831847,0.04818889498710632,1.1764011105697136e-05,1.9665091037750244,1.3616093397140503,0.9888888888888889,90,89,0.007264763582497835,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_134849/heading_biased_eval/summary.json
ablate_no_mass_prior,iid,45,heading_biased_eval,iid_noisy_ic,2.932719855503354,7.301300731937788,0.05332954600453377,1.2327870535955299e-05,1.913314938545227,1.3237680792808533,0.9777777777777777,90,88,0.006893338402733207,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_140431/heading_biased_eval/summary.json
ablate_no_mass_prior,iid,46,heading_biased_eval,iid_noisy_ic,2.8105024735784387,6.082316924973863,0.038696860894560814,1.2155866897956003e-05,1.8879109025001526,1.2816826105117798,0.9777777777777777,90,88,0.006658290745690465,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_142021/heading_biased_eval/summary.json
ablate_no_mass_prior,iid,42,nominal_eval,iid_noisy_ic,0.9980588923090887,3.245825548502179,0.018936531618237495,1.3564460459747352e-05,1.8464796543121338,1.2513666152954102,0.9888888888888889,90,89,0.0065786327080180245,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_131726/nominal_eval/summary.json
ablate_no_mass_prior,iid,43,nominal_eval,iid_noisy_ic,1.669570313633902,4.913540301880621,0.04093401879072189,1.2893796338175889e-05,1.8942309021949768,1.3051732182502747,0.9777777777777777,90,88,0.007757653870309393,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_133306/nominal_eval/summary.json
ablate_no_mass_prior,iid,44,nominal_eval,iid_noisy_ic,1.6001137299725088,4.189406813044889,0.036035649478435516,1.4138722690404393e-05,1.9662775993347168,1.3610013723373413,0.9888888888888889,90,89,0.007264763582497835,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_134849/nominal_eval/summary.json
ablate_no_mass_prior,iid,45,nominal_eval,iid_noisy_ic,1.84884260361247,5.224305541427599,0.036940157413482666,1.1499235370138194e-05,1.9123903512954712,1.323698341846466,0.9777777777777777,90,88,0.006893338402733207,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_140431/nominal_eval/summary.json
ablate_no_mass_prior,iid,46,nominal_eval,iid_noisy_ic,1.190052394045865,3.9358627917285482,0.01868394762277603,1.363731462333817e-05,1.8876457810401917,1.2814309000968933,0.9777777777777777,90,88,0.006658290745690465,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_142021/nominal_eval/summary.json
ablate_no_mass_prior,iid,42,nominal_eval,v4_lite,1.0269967093535453,3.0243004746431112,0.01656581088900566,1.1801370419561863e-05,1.8469336032867432,1.2579463720321655,0.9888888888888889,90,89,0.0065786327080180245,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160112/summary.json
ablate_no_mass_prior,iid,43,nominal_eval,v4_lite,2.019028233679766,4.809194080512229,0.04376938194036484,1.1585540050873533e-05,1.8945308327674866,1.299688458442688,0.9777777777777777,90,88,0.007757653870309393,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160238/summary.json
ablate_no_mass_prior,iid,44,nominal_eval,v4_lite,1.3481710253546642,3.668302058773508,0.03427540510892868,1.1488168638607021e-05,1.965303659439087,1.359895944595337,0.9888888888888889,90,89,0.007264763582497835,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160407/summary.json
ablate_no_mass_prior,iid,45,nominal_eval,v4_lite,2.0005630004239627,4.942240879825914,0.03841268643736839,1.1913963135157246e-05,1.9126254320144653,1.3090550303459167,0.9777777777777777,90,88,0.006893338402733207,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160534/summary.json
ablate_no_mass_prior,iid,46,nominal_eval,v4_lite,1.1830707114023413,2.9045447775737596,0.01816513016819954,1.311264895775821e-05,1.8881110548973083,1.270088255405426,0.9777777777777777,90,88,0.006658290745690465,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160700/summary.json
ablate_no_mass_prior,v4lite,42,clean,clean,0.7555564620002209,2.6985876904579014,0.018746713176369667,1.1889655979757663e-05,1.9233250617980957,1.295693278312683,0.9888888888888889,90,89,0.006672881155585249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_143604/clean/summary.json
ablate_no_mass_prior,v4lite,43,clean,clean,1.8167694175325515,3.905635845317295,0.033479999750852585,1.2592940038302913e-05,1.8192558288574219,1.2704033851623535,0.9888888888888889,90,89,0.00709942658431828,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_145143/clean/summary.json
ablate_no_mass_prior,v4lite,44,clean,clean,1.2166674285580563,4.76775104723622,0.03329693712294102,1.3884364307159558e-05,1.9457345008850098,1.3793349266052246,0.9777777777777777,90,88,0.007446246997763713,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_150721/clean/summary.json
ablate_no_mass_prior,v4lite,45,clean,clean,1.3171828320863916,4.070759505824831,0.028921091929078102,1.0980331353493966e-05,1.8767307996749878,1.2977218627929688,0.9777777777777777,90,88,0.006988493648047249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_152259/clean/summary.json
ablate_no_mass_prior,v4lite,46,clean,clean,1.2966421170247335,4.070974168554803,0.02756386063992977,1.3329755347513128e-05,1.9463518857955933,1.2809919714927673,0.9777777777777777,90,88,0.006769785579914848,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_153828/clean/summary.json
ablate_no_mass_prior,v4lite,42,degraded_eval,iid_noisy_ic,1.3681816141419854,5.852528596013649,0.02808876894414425,1.2233513189130463e-05,1.9221290349960327,1.2881662845611572,0.9888888888888889,90,89,0.006672881155585249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_143604/degraded_eval/summary.json
ablate_no_mass_prior,v4lite,43,degraded_eval,iid_noisy_ic,1.8867837904376379,6.132186687530909,0.029637785628437996,1.190425973618403e-05,1.8186265230178833,1.2669224739074707,0.9888888888888889,90,89,0.00709942658431828,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_145143/degraded_eval/summary.json
ablate_no_mass_prior,v4lite,44,degraded_eval,iid_noisy_ic,2.132682716824866,7.14331654703803,0.03992847166955471,1.2416154277161695e-05,1.9463199377059937,1.3891226053237915,0.9777777777777777,90,88,0.007446246997763713,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_150721/degraded_eval/summary.json
ablate_no_mass_prior,v4lite,45,degraded_eval,iid_noisy_ic,2.000311263943895,7.167451623431162,0.030611183494329453,1.2967483598913532e-05,1.8759989738464355,1.3129515051841736,0.9777777777777777,90,88,0.006988493648047249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_152259/degraded_eval/summary.json
ablate_no_mass_prior,v4lite,46,degraded_eval,iid_noisy_ic,2.0572271203774153,6.714241360862481,0.03598594479262829,1.2105938367312774e-05,1.945651650428772,1.2848306894302368,0.9777777777777777,90,88,0.006769785579914848,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_153828/degraded_eval/summary.json
ablate_no_mass_prior,v4lite,42,heading_biased_eval,iid_noisy_ic,2.94001838410466,5.912647021427842,0.03918688744306564,1.2712550415017176e-05,1.921517252922058,1.277564525604248,0.9888888888888889,90,89,0.006672881155585249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_143604/heading_biased_eval/summary.json
ablate_no_mass_prior,v4lite,43,heading_biased_eval,iid_noisy_ic,3.0199349497490533,6.181214832365728,0.042883165180683136,1.276752391277114e-05,1.8175678253173828,1.2714167833328247,0.9888888888888889,90,89,0.00709942658431828,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_145143/heading_biased_eval/summary.json
ablate_no_mass_prior,v4lite,44,heading_biased_eval,iid_noisy_ic,3.0819074081044735,7.25680984848467,0.04784693196415901,1.2427999536157586e-05,1.9460872411727905,1.3866369724273682,0.9777777777777777,90,88,0.007446246997763713,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_150721/heading_biased_eval/summary.json
ablate_no_mass_prior,v4lite,45,heading_biased_eval,iid_noisy_ic,2.8981324816166207,6.322702704149088,0.0436125174164772,1.1060753422498237e-05,1.8764420747756958,1.3089099526405334,0.9777777777777777,90,88,0.006988493648047249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_152259/heading_biased_eval/summary.json
ablate_no_mass_prior,v4lite,46,heading_biased_eval,iid_noisy_ic,3.3208294188027176,6.272375783119006,0.04769706539809704,1.1915439245058224e-05,1.9463387727737427,1.2804338335990906,0.9777777777777777,90,88,0.006769785579914848,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_153828/heading_biased_eval/summary.json
ablate_no_mass_prior,v4lite,42,nominal_eval,iid_noisy_ic,0.8923464066183822,3.2551738597838678,0.018810199573636055,1.2059386790497229e-05,1.9228403568267822,1.277910828590393,0.9888888888888889,90,89,0.006672881155585249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_143604/nominal_eval/summary.json
ablate_no_mass_prior,v4lite,43,nominal_eval,iid_noisy_ic,1.6385013184765205,4.147761195273092,0.030506063252687454,1.3857309568265919e-05,1.8189797401428223,1.2713438272476196,0.9888888888888889,90,89,0.00709942658431828,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_145143/nominal_eval/summary.json
ablate_no_mass_prior,v4lite,44,nominal_eval,iid_noisy_ic,1.417546765412244,5.899320503267837,0.031134484335780144,1.1041447578463703e-05,1.9457828998565674,1.3863576650619507,0.9777777777777777,90,88,0.007446246997763713,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_150721/nominal_eval/summary.json
ablate_no_mass_prior,v4lite,45,nominal_eval,iid_noisy_ic,1.490983500613121,5.046522042171675,0.03053627349436283,1.2923889698868152e-05,1.8764360547065735,1.3093504309654236,0.9777777777777777,90,88,0.006988493648047249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_152259/nominal_eval/summary.json
ablate_no_mass_prior,v4lite,46,nominal_eval,iid_noisy_ic,1.5712061660353274,4.6298158258234885,0.02813716046512127,1.0852029845409561e-05,1.9460663795471191,1.2794075012207031,0.9777777777777777,90,88,0.006769785579914848,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260524_153828/nominal_eval/summary.json
ablate_no_mass_prior,v4lite,42,nominal_eval,v4_lite,0.9540220570553356,2.7648052064569155,0.01787426695227623,1.1607167834881693e-05,1.9233605861663818,1.2862942218780518,0.9888888888888889,90,89,0.006672881155585249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160827/summary.json
ablate_no_mass_prior,v4lite,43,nominal_eval,v4_lite,1.8245239756677996,3.7290486130008316,0.03359021991491318,1.3705981473322026e-05,1.8191375732421875,1.267106533050537,0.9888888888888889,90,89,0.00709942658431828,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_160955/summary.json
ablate_no_mass_prior,v4lite,44,nominal_eval,v4_lite,1.2335113292203834,5.170276223427372,0.031116663478314877,1.4890943020873237e-05,1.9457699060440063,1.3753686547279358,0.9777777777777777,90,88,0.007446246997763713,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_161121/summary.json
ablate_no_mass_prior,v4lite,45,nominal_eval,v4_lite,1.4081808805699338,4.582199280755885,0.034369200468063354,1.2240046999068e-05,1.8903355598449707,1.2960549592971802,0.9888888888888889,90,89,0.006988493648047249,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_161248/summary.json
ablate_no_mass_prior,v4lite,46,nominal_eval,v4_lite,1.6172127280369826,4.087862681079901,0.027332251891493797,1.246362899109954e-05,1.946326732635498,1.2755781412124634,0.9777777777777777,90,88,0.006769785579914848,0,0,0,0,checkpoints/sweep_oc_phase1a_decision_v4lite_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260524_161414/summary.json
blackbox_fullstate,clean,42,clean,clean,85.4529876723592,137.462578210906,3.0344619750976562,145.92164611816406,nan,nan,0.5666666666666667,90,51,0.011798853209863106,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_131812/clean/summary.json
blackbox_fullstate,clean,43,clean,clean,89.04691253242521,122.59811328560912,2.7829787731170654,16.917919158935547,nan,nan,0.8666666666666667,90,78,0.012904682662338018,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_133045/clean/summary.json
blackbox_fullstate,clean,44,clean,clean,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013503402937203646,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_134320/clean/summary.json
blackbox_fullstate,clean,45,clean,clean,83.00590280957327,122.61174155359956,3.0039124488830566,18.391437530517578,nan,nan,0.2777777777777778,90,25,0.01357165320465962,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_135458/clean/summary.json
blackbox_fullstate,clean,46,clean,clean,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013362190841386715,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_140734/clean/summary.json
blackbox_fullstate,clean,42,degraded_eval,iid_noisy_ic,85.38936410948877,137.4813244778022,3.0345020294189453,146.35360717773438,nan,nan,0.5666666666666667,90,51,0.011798853209863106,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_131812/degraded_eval/summary.json
blackbox_fullstate,clean,43,degraded_eval,iid_noisy_ic,89.75195023997621,123.33079037853003,2.8162615299224854,9.026253700256348,nan,nan,0.8444444444444444,90,76,0.012904682662338018,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_133045/degraded_eval/summary.json
blackbox_fullstate,clean,44,degraded_eval,iid_noisy_ic,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013503402937203646,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_134320/degraded_eval/summary.json
blackbox_fullstate,clean,45,degraded_eval,iid_noisy_ic,82.05690290833226,122.35320828016378,2.9850361347198486,19.07646369934082,nan,nan,0.26666666666666666,90,24,0.01357165320465962,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_135458/degraded_eval/summary.json
blackbox_fullstate,clean,46,degraded_eval,iid_noisy_ic,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013362190841386715,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_140734/degraded_eval/summary.json
blackbox_fullstate,clean,42,heading_biased_eval,iid_noisy_ic,85.55350190371237,137.5052119869197,3.0345818996429443,146.5281219482422,nan,nan,0.5666666666666667,90,51,0.011798853209863106,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_131812/heading_biased_eval/summary.json
blackbox_fullstate,clean,43,heading_biased_eval,iid_noisy_ic,89.58662569210887,123.05222566833879,2.809767484664917,9.02675724029541,nan,nan,0.8555555555555555,90,77,0.012904682662338018,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_133045/heading_biased_eval/summary.json
blackbox_fullstate,clean,44,heading_biased_eval,iid_noisy_ic,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013503402937203646,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_134320/heading_biased_eval/summary.json
blackbox_fullstate,clean,45,heading_biased_eval,iid_noisy_ic,83.15077065455917,122.5949644638539,3.005281686782837,19.787385940551758,nan,nan,0.2777777777777778,90,25,0.01357165320465962,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_135458/heading_biased_eval/summary.json
blackbox_fullstate,clean,46,heading_biased_eval,iid_noisy_ic,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013362190841386715,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_140734/heading_biased_eval/summary.json
blackbox_fullstate,clean,42,nominal_eval,iid_noisy_ic,85.41648180242174,137.4620944132701,3.034492015838623,146.1127166748047,nan,nan,0.5666666666666667,90,51,0.011798853209863106,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_131812/nominal_eval/summary.json
blackbox_fullstate,clean,43,nominal_eval,iid_noisy_ic,89.04035746067791,122.56708396836088,2.7828805446624756,17.2326602935791,nan,nan,0.8666666666666667,90,78,0.012904682662338018,0,0,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_133045/nominal_eval/summary.json
blackbox_fullstate,clean,44,nominal_eval,iid_noisy_ic,nan,nan,nan,nan,nan,nan,0.0,90,0,0.013503402937203646,0,0,0,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260525_134320/nominal_eval/summary.json
