path,size_bytes,under_rollout_benchmark,referenced_by_tracked_doc,action,reason
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125138/diagnostic_plots/velocity_violation_OU_seed200055.png,682880,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125138/diagnostic_plots/velocity_violation_OU_seed200061.png,623395,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125138/error_growth.png,642906,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125138/example_rollouts.png,1082263,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125138/terminal_error_boxplots.png,116368,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/high_terminal_error_PRBS_seed46.png,630494,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/high_terminal_error_PRBS_seed63.png,637043,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/rollout_failure_OU_seed200051.png,596481,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,660614,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/velocity_violation_OU_seed200055.png,676044,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,693327,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/error_growth.png,612808,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/example_rollouts.png,1009458,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/clean/terminal_error_boxplots.png,116525,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,636152,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed63.png,637123,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,593598,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,672519,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200055.png,702599,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,695762,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/error_growth.png,600043,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/example_rollouts.png,1067521,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_074548/nominal_eval/terminal_error_boxplots.png,92693,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/high_terminal_error_PRBS_seed46.png,643335,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/high_terminal_error_PRBS_seed63.png,630529,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/rollout_failure_OU_seed200051.png,599173,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/rollout_failure_OU_seed200066.png,658881,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/velocity_violation_OU_seed200055.png,681007,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/diagnostic_plots/velocity_violation_OU_seed200061.png,694568,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/error_growth.png,598665,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/example_rollouts.png,1024771,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125542/terminal_error_boxplots.png,103319,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/high_terminal_error_OU_seed200057.png,600331,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/high_terminal_error_PRBS_seed68.png,664727,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/rollout_failure_OU_seed200051.png,615771,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,651096,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/velocity_violation_OU_seed200055.png,662347,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,666614,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/error_growth.png,590382,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/example_rollouts.png,1046430,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/clean/terminal_error_boxplots.png,106428,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200057.png,601296,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,629962,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,617737,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,649330,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200055.png,678063,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,714179,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/error_growth.png,613132,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/example_rollouts.png,1117794,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_080927/nominal_eval/terminal_error_boxplots.png,99281,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/high_terminal_error_OU_seed200057.png,602390,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/high_terminal_error_PRBS_seed63.png,640914,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/rollout_failure_OU_seed200051.png,613644,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/rollout_failure_OU_seed200066.png,650730,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/velocity_violation_OU_seed200055.png,660249,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/diagnostic_plots/velocity_violation_OU_seed200061.png,720143,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/error_growth.png,600090,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/example_rollouts.png,1026644,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_125832/terminal_error_boxplots.png,96801,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/high_terminal_error_OU_seed200057.png,632144,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/high_terminal_error_OU_seed200068.png,655613,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/rollout_failure_OU_seed200051.png,652145,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,636662,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/velocity_violation_OU_seed200055.png,692947,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/diagnostic_plots/velocity_violation_OU_seed200061.png,695857,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/error_growth.png,672496,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/example_rollouts.png,1040435,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/clean/terminal_error_boxplots.png,101502,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/high_terminal_error_OU_seed200057.png,630314,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/high_terminal_error_PRBS_seed42.png,611819,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200051.png,642501,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/rollout_failure_OU_seed200066.png,653910,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200055.png,700061,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/diagnostic_plots/velocity_violation_OU_seed200061.png,702795,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/error_growth.png,662064,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/example_rollouts.png,1048404,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_084414/nominal_eval/terminal_error_boxplots.png,96371,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/high_terminal_error_OU_seed200059.png,616516,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/high_terminal_error_OU_seed200068.png,655885,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/rollout_failure_OU_seed200051.png,650606,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/rollout_failure_OU_seed200066.png,636556,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/velocity_violation_OU_seed200055.png,686694,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/diagnostic_plots/velocity_violation_OU_seed200061.png,696108,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/error_growth.png,660504,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/example_rollouts.png,980483,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43/rollout_benchmark/phase1a_v4eval_traj30_seed42_20260426_130250/terminal_error_boxplots.png,115427,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_090803/clean/diagnostic_plots/high_terminal_error_OU_seed200048.png,630351,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_090803/clean/diagnostic_plots/high_terminal_error_OU_seed200062.png,643629,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_090803/clean/diagnostic_plots/rollout_failure_OU_seed200051.png,666316,1,0,purge,regenerable from the CSV/JSON beside it
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260426_090803/clean/diagnostic_plots/rollout_failure_OU_seed200066.png,620617,1,0,purge,regenerable from the CSV/JSON beside it
