model_type,seed,epoch,train_total,test_total,train_so3_orth,train_success_rate
blackbox_fullstate,44,51,0.189271,0.201423,0.202557,1
blackbox_fullstate,44,52,0.187993,0.202818,0.190052,1
blackbox_fullstate,44,53,0.186357,0.201718,0.177023,1
blackbox_fullstate,44,54,0.182786,0.193866,0.161872,1
blackbox_fullstate,44,55,0.174606,0.177744,0.146948,1
blackbox_fullstate,44,56,0.15873,0.172101,0.158214,1
blackbox_fullstate,44,57,0.149573,0.161737,0.178313,1
blackbox_fullstate,44,58,0.145387,0.158908,0.164446,1
blackbox_fullstate,44,59,0.139947,0.158466,0.161609,1
blackbox_fullstate,44,60,0.134683,0.146467,0.162862,1
blackbox_fullstate,44,61,0.12869,0.137411,0.162023,1
blackbox_fullstate,44,62,0.122778,0.129282,0.159093,1
blackbox_fullstate,44,63,0.115318,0.119704,0.154732,1
blackbox_fullstate,44,64,0.10909,0.119567,0.155068,1
blackbox_fullstate,44,65,0.104729,0.114823,0.158927,1
blackbox_fullstate,44,66,0.100391,0.112119,0.162623,1
blackbox_fullstate,44,67,0.0973276,0.107499,0.164334,1
blackbox_fullstate,44,68,0.0948171,0.10266,0.163419,1
blackbox_fullstate,44,69,0.091812,0.103221,0.160906,1
blackbox_fullstate,44,70,0.0897031,0.104428,0.158767,1
blackbox_fullstate,44,71,0.0874014,0.0985951,0.156573,1
blackbox_fullstate,44,72,0.0844806,0.0978879,0.154289,1
blackbox_fullstate,44,73,0.0818137,0.100477,0.151201,1
blackbox_fullstate,44,74,0.0794929,0.0952065,0.147805,1
blackbox_fullstate,44,75,0.0773717,0.0902964,0.145309,1
blackbox_fullstate,44,76,0.0766574,0.0931538,0.143821,1
blackbox_fullstate,44,77,0.0775268,0.0917859,0.141479,1
blackbox_fullstate,44,78,0.0721408,0.0855695,0.142869,1
blackbox_fullstate,44,79,0.069007,0.0893699,0.142777,1
blackbox_fullstate,44,80,0.066799,0.0804117,0.142894,1
blackbox_fullstate,44,81,0.0663349,0.0796623,0.1431,1
blackbox_fullstate,44,82,0.0651312,0.0768404,0.142754,1
blackbox_fullstate,44,83,0.0667016,0.0823657,0.142655,1
blackbox_fullstate,44,84,0.0649446,0.0769521,0.143451,1
blackbox_fullstate,44,85,0.060395,0.070471,0.144071,1
blackbox_fullstate,44,86,0.0573382,0.0769391,0.145891,1
blackbox_fullstate,44,87,0.0587608,0.0669826,0.146083,1
blackbox_fullstate,44,88,0.0573989,0.0654899,0.14604,1
blackbox_fullstate,44,89,0.056234,0.0740088,0.146914,1
blackbox_fullstate,44,90,0.056933,0.061008,0.147622,1
blackbox_fullstate,44,91,0.0569204,0.0835652,0.148508,1
blackbox_fullstate,44,92,0.104891,0.136739,0.155479,1
blackbox_fullstate,44,93,0.0827042,0.104619,0.166941,1
blackbox_fullstate,44,94,0.0732499,0.0715135,0.17475,1
blackbox_fullstate,44,95,0.054522,0.0610057,0.176922,1
blackbox_fullstate,44,96,0.0495944,0.0566342,0.176374,1
blackbox_fullstate,44,97,0.0482196,0.0523951,0.176828,1
blackbox_fullstate,44,98,0.0472079,0.0493263,0.177347,1
blackbox_fullstate,44,99,0.0456816,0.0492242,0.176171,1
blackbox_fullstate,44,100,0.0450007,0.0474979,0.175534,1
blackbox_fullstate,44,101,0.0436229,0.0474589,0.174592,1
blackbox_fullstate,44,102,0.042791,0.0471614,0.173192,1
blackbox_fullstate,44,103,0.042431,0.0451565,0.172526,1
blackbox_fullstate,44,104,0.0418578,0.0438673,0.171884,1
blackbox_fullstate,44,105,0.0407157,0.0431082,0.172187,1
blackbox_fullstate,44,106,0.039613,0.0433407,0.171602,1
blackbox_fullstate,44,107,0.0388967,0.0425463,0.1705,1
blackbox_fullstate,44,108,0.0381469,0.0409427,0.169436,1
blackbox_fullstate,44,109,0.0370155,0.0416633,0.16789,1
blackbox_fullstate,44,110,0.0359796,0.0386029,0.165714,1
blackbox_fullstate,44,111,0.0352773,0.0403151,0.162966,1
blackbox_fullstate,44,112,0.0347785,0.0388066,0.161852,1
blackbox_fullstate,44,113,0.0340977,0.043386,0.158477,1
blackbox_fullstate,44,114,0.0365294,0.0442411,0.15838,1
blackbox_fullstate,44,115,0.0345358,0.0406263,0.157906,1
blackbox_fullstate,44,116,0.0325358,0.0362505,0.156344,1
blackbox_fullstate,44,117,0.0309285,0.0377742,0.155474,1
blackbox_fullstate,44,118,0.031022,0.0383937,0.153875,1
blackbox_fullstate,44,119,0.0322711,0.0314757,0.152923,1
blackbox_fullstate,44,120,0.0302602,0.035234,0.152989,1
blackbox_fullstate,44,121,0.0292085,0.0324145,0.152783,1
blackbox_fullstate,44,122,0.0282847,0.0329693,0.15166,1
blackbox_fullstate,44,123,0.0279355,0.0325282,0.151338,1
blackbox_fullstate,44,124,0.0278509,0.0311112,0.150635,1
blackbox_fullstate,44,125,0.0274029,0.0334055,0.150779,1
blackbox_fullstate,44,126,0.0272265,0.0349501,0.150432,1
blackbox_fullstate,44,127,0.0266568,0.0331585,0.150355,1
blackbox_fullstate,44,128,0.0266887,0.03221,0.150292,1
blackbox_fullstate,44,129,0.0266743,0.0319332,0.149715,1
blackbox_fullstate,44,130,0.0266162,0.0280787,0.14929,1
blackbox_fullstate,44,131,0.0252852,0.0304083,0.149118,1
blackbox_fullstate,44,132,0.0248842,0.0298002,0.149142,1
blackbox_fullstate,44,133,0.0245932,0.0283813,0.148921,1
blackbox_fullstate,44,134,0.0240258,0.0297715,0.149378,1
blackbox_fullstate,44,135,0.0238759,0.0292443,0.149391,1
blackbox_fullstate,44,136,0.0237802,0.0283367,0.14947,1
blackbox_fullstate,44,137,0.023522,0.0282442,0.150109,1
blackbox_fullstate,44,138,0.023128,0.0286581,0.150076,1
blackbox_fullstate,44,139,0.0229079,0.0268648,0.150271,1
blackbox_fullstate,44,140,0.0221822,0.0263537,0.150303,1
blackbox_fullstate,44,141,0.0218103,0.0263728,0.150779,1
blackbox_fullstate,44,142,0.0215241,0.0268458,0.150952,1
blackbox_fullstate,44,143,0.0213744,0.0267055,0.151377,1
blackbox_fullstate,44,144,0.0214403,0.0251372,0.151899,1
blackbox_fullstate,44,145,0.0209754,0.0252368,0.15175,1
blackbox_fullstate,44,146,0.0207151,0.0246253,0.151649,1
blackbox_fullstate,44,147,0.0202488,0.0247427,0.151995,1
blackbox_fullstate,44,148,0.0201652,0.0243537,0.152555,1
blackbox_fullstate,44,149,0.0200661,0.0246988,0.153063,1
blackbox_fullstate,44,150,0.020006,0.0246724,0.153423,1
blackbox_fullstate,44,151,0.020057,0.0235838,0.152504,1
blackbox_fullstate,44,152,0.0195426,0.0233235,0.153328,1
blackbox_fullstate,44,153,0.0194747,0.0235709,0.1534,1
blackbox_fullstate,44,154,0.0193453,0.024335,0.153918,1
blackbox_fullstate,44,155,0.019153,0.0234878,0.154245,1
blackbox_fullstate,44,156,0.0186593,0.0221515,0.154227,1
blackbox_fullstate,44,157,0.0184302,0.0222619,0.154675,1
blackbox_fullstate,44,158,0.0183027,0.0218588,0.155495,1
blackbox_fullstate,44,159,0.0180479,0.0218476,0.15552,1
blackbox_fullstate,44,160,0.0187798,0.0233514,0.155232,1
blackbox_fullstate,44,161,0.0213336,0.0281197,0.15608,1
blackbox_fullstate,44,162,0.0251101,0.0361818,0.157795,1
blackbox_fullstate,44,163,0.0247679,0.0286204,0.15992,1
blackbox_fullstate,44,164,0.0246565,0.027797,0.159869,1
blackbox_fullstate,44,165,0.0215362,0.024071,0.161593,1
blackbox_fullstate,44,166,0.0177824,0.0213263,0.162636,1
blackbox_fullstate,44,167,0.016857,0.020333,0.16298,1
blackbox_fullstate,44,168,0.0165931,0.0201663,0.162945,1
blackbox_fullstate,44,169,0.0164713,0.0193811,0.163149,1
blackbox_fullstate,44,170,0.0164254,0.0191348,0.163419,1
blackbox_fullstate,44,171,0.0161931,0.0197526,0.163493,1
blackbox_fullstate,44,172,0.0160201,0.0193469,0.163775,1
blackbox_fullstate,44,173,0.0159647,0.0191413,0.163989,1
blackbox_fullstate,44,174,0.015799,0.018904,0.164168,1
blackbox_fullstate,44,175,0.0157411,0.0189126,0.164583,1
blackbox_fullstate,44,176,0.0156134,0.0190589,0.164817,1
blackbox_fullstate,44,177,0.0154438,0.0185588,0.165038,1
blackbox_fullstate,44,178,0.0154108,0.0184954,0.165439,1
blackbox_fullstate,44,179,0.0152773,0.0184055,0.166089,1
blackbox_fullstate,44,180,0.0151475,0.0181267,0.166304,1
blackbox_fullstate,44,181,0.0150801,0.0189754,0.166684,1
blackbox_fullstate,44,182,0.0150004,0.0176849,0.167013,1
blackbox_fullstate,44,183,0.0149361,0.0176562,0.167455,1
blackbox_fullstate,44,184,0.0148074,0.0173972,0.168002,1
blackbox_fullstate,44,185,0.0147293,0.01721,0.16846,1
blackbox_fullstate,44,186,0.0145667,0.017647,0.168953,1
blackbox_fullstate,44,187,0.0144872,0.017377,0.169839,1
blackbox_fullstate,44,188,0.0143765,0.0170012,0.170274,1
blackbox_fullstate,44,189,0.0142741,0.0170117,0.170711,1
blackbox_fullstate,44,190,0.0141785,0.0170916,0.171122,1
blackbox_fullstate,44,191,0.0141318,0.0169555,0.171743,1
blackbox_fullstate,44,192,0.0139963,0.0168794,0.172302,1
blackbox_fullstate,44,193,0.0139577,0.0164797,0.172853,1
blackbox_fullstate,44,194,0.0138644,0.0167265,0.173399,1
blackbox_fullstate,44,195,0.0136841,0.0160509,0.173843,1
blackbox_fullstate,44,196,0.0132645,0.01586,0.174805,1
blackbox_fullstate,44,197,0.0131553,0.0158817,0.176188,1
blackbox_fullstate,44,198,0.0130991,0.0158112,0.177581,1
blackbox_fullstate,44,199,0.0130677,0.0154041,0.179146,1
blackbox_fullstate,44,200,0.0131009,0.0157969,0.180235,1
blackbox_fullstate,44,201,0.0129548,0.015408,0.181567,1
blackbox_fullstate,44,202,0.012823,0.0154439,0.182547,1
blackbox_fullstate,44,203,0.0127566,0.0151824,0.183759,1
blackbox_fullstate,44,204,0.0126951,0.0153337,0.18486,1
blackbox_fullstate,44,205,0.0127078,0.0150284,0.185964,1
blackbox_fullstate,44,206,0.0127129,0.0150943,0.186857,1
blackbox_fullstate,44,207,0.0126354,0.0148478,0.187375,1
blackbox_fullstate,44,208,0.0125632,0.0149257,0.188097,1
blackbox_fullstate,44,209,0.0124623,0.0149485,0.188683,1
blackbox_fullstate,44,210,0.0123916,0.0148306,0.189357,1
blackbox_fullstate,44,211,0.0123973,0.0146614,0.189867,1
blackbox_fullstate,44,212,0.0123306,0.0146519,0.190476,1
blackbox_fullstate,44,213,0.0122706,0.0146185,0.190966,1
blackbox_fullstate,44,214,0.0122266,0.014482,0.191526,1
blackbox_fullstate,44,215,0.0121952,0.0145304,0.192059,1
blackbox_fullstate,44,216,0.0121843,0.0144579,0.192508,1
blackbox_fullstate,44,217,0.0121204,0.0143688,0.192892,1
blackbox_fullstate,44,218,0.0121025,0.0143512,0.193139,1
blackbox_fullstate,44,219,0.0120475,0.0141978,0.193577,1
blackbox_fullstate,44,220,0.0120289,0.0142749,0.193794,1
blackbox_fullstate,44,221,0.0120103,0.0142399,0.193932,1
blackbox_fullstate,44,222,0.0120056,0.0142194,0.194182,1
blackbox_fullstate,44,223,0.0119391,0.014174,0.194357,1
blackbox_fullstate,44,224,0.0119173,0.0140461,0.194548,1
blackbox_fullstate,44,225,0.0119084,0.0140572,0.194582,1
blackbox_fullstate,44,226,0.0118691,0.0140667,0.194727,1
blackbox_fullstate,44,227,0.0118453,0.0140044,0.194869,1
blackbox_fullstate,44,228,0.0117979,0.0139352,0.194986,1
blackbox_fullstate,44,229,0.0117808,0.0139011,0.195015,1
blackbox_fullstate,44,230,0.0117742,0.0138967,0.195031,1
blackbox_fullstate,44,231,0.0117384,0.0139528,0.195003,1
blackbox_fullstate,44,232,0.0117351,0.0138922,0.195095,1
blackbox_fullstate,44,233,0.0117019,0.0137737,0.195225,1
blackbox_fullstate,44,234,0.0116678,0.0138075,0.195201,1
blackbox_fullstate,44,235,0.0116744,0.0137889,0.195169,1
blackbox_fullstate,44,236,0.0116412,0.0137507,0.195227,1
blackbox_fullstate,44,237,0.0116394,0.0136842,0.195293,1
blackbox_fullstate,44,238,0.0116401,0.0136774,0.195274,1
blackbox_fullstate,44,239,0.0116053,0.0136946,0.195319,1
blackbox_fullstate,44,240,0.0115838,0.0136447,0.195276,1
blackbox_fullstate,44,241,0.0115708,0.0136322,0.195227,1
blackbox_fullstate,44,242,0.011556,0.0136188,0.195275,1
blackbox_fullstate,44,243,0.0115446,0.0136061,0.195164,1
blackbox_fullstate,44,244,0.0115303,0.0135805,0.195244,1
blackbox_fullstate,44,245,0.0115239,0.0135785,0.195224,1
blackbox_fullstate,44,246,0.0115096,0.0135209,0.195129,1
blackbox_fullstate,44,247,0.0115062,0.0135034,0.195163,1
blackbox_fullstate,44,248,0.0114888,0.0135132,0.195206,1
blackbox_fullstate,44,249,0.0114785,0.0135961,0.195187,1
blackbox_fullstate,44,250,0.0114885,0.013534,0.195118,1
blackbox_fullstate,45,1,1.44455,1.59419,0.000830904,1
blackbox_fullstate,45,2,1.31139,1.1446,0.0295011,1
blackbox_fullstate,45,3,0.723485,0.554429,0.359254,1
blackbox_fullstate,45,4,0.520591,0.481356,0.220083,1
blackbox_fullstate,45,5,0.480048,0.462134,0.155273,1
blackbox_fullstate,45,6,0.457668,0.441554,0.101755,1
blackbox_fullstate,45,7,0.430389,0.415587,0.0626766,1
blackbox_fullstate,45,8,0.395832,0.378079,0.0410537,1
blackbox_fullstate,45,9,0.381139,0.375202,0.0503744,1
blackbox_fullstate,45,10,0.38644,0.501886,0.0782496,1
blackbox_fullstate,45,11,0.386045,0.337136,0.120815,1
blackbox_fullstate,45,12,0.362896,0.386337,0.166612,1
blackbox_fullstate,45,13,0.32707,0.299574,0.196076,1
blackbox_fullstate,45,14,0.352964,0.348508,0.207054,1
blackbox_fullstate,45,15,0.353299,0.38563,0.2334,1
blackbox_fullstate,45,16,0.343067,0.315376,0.24766,1
blackbox_fullstate,45,17,0.313884,0.326197,0.242062,1
blackbox_fullstate,45,18,0.299384,0.304443,0.225568,1
blackbox_fullstate,45,19,0.291983,0.28612,0.207888,1
blackbox_fullstate,45,20,0.290274,0.287685,0.199914,1
blackbox_fullstate,45,21,0.283142,0.290065,0.210783,1
blackbox_fullstate,45,22,0.279621,0.282945,0.226278,1
blackbox_fullstate,45,23,0.279626,0.348762,0.244911,1
blackbox_fullstate,45,24,0.314629,0.28491,0.260145,1
blackbox_fullstate,45,25,0.271429,0.294187,0.26422,1
blackbox_fullstate,45,26,0.259664,0.269053,0.252522,1
blackbox_fullstate,45,27,0.250584,0.268126,0.2354,1
blackbox_fullstate,45,28,0.24868,0.245129,0.219014,1
blackbox_fullstate,45,29,0.244087,0.245755,0.204699,1
blackbox_fullstate,45,30,0.240733,0.249968,0.192778,1
blackbox_fullstate,45,31,0.239517,0.2532,0.183437,1
blackbox_fullstate,45,32,0.238442,0.258292,0.17672,1
blackbox_fullstate,45,33,0.241914,0.240963,0.176441,1
blackbox_fullstate,45,34,0.243593,0.250672,0.185191,1
blackbox_fullstate,45,35,0.265521,0.273326,0.199425,1
blackbox_fullstate,45,36,0.26008,0.249346,0.215391,1
blackbox_fullstate,45,37,0.236472,0.244938,0.216651,1
blackbox_fullstate,45,38,0.230447,0.229968,0.209861,1
blackbox_fullstate,45,39,0.226771,0.240867,0.199749,1
blackbox_fullstate,45,40,0.225736,0.230162,0.190223,1
blackbox_fullstate,45,41,0.219976,0.226669,0.182581,1
blackbox_fullstate,45,42,0.216228,0.22536,0.175886,1
blackbox_fullstate,45,43,0.212742,0.227833,0.170976,1
blackbox_fullstate,45,44,0.20676,0.219636,0.165935,1
blackbox_fullstate,45,45,0.206455,0.214429,0.160468,1
blackbox_fullstate,45,46,0.203776,0.216249,0.154348,1
blackbox_fullstate,45,47,0.209214,0.218597,0.149872,1
blackbox_fullstate,45,48,0.216315,0.218554,0.1519,1
blackbox_fullstate,45,49,0.211898,0.215146,0.159848,1
blackbox_fullstate,45,50,0.202223,0.208038,0.163652,1
blackbox_fullstate,45,51,0.189191,0.195705,0.15875,1
blackbox_fullstate,45,52,0.179791,0.186438,0.156761,1
blackbox_fullstate,45,53,0.170819,0.1825,0.1663,1
blackbox_fullstate,45,54,0.166547,0.168815,0.17801,1
blackbox_fullstate,45,55,0.164436,0.171855,0.18591,1
blackbox_fullstate,45,56,0.158489,0.162231,0.190321,1
blackbox_fullstate,45,57,0.154473,0.170981,0.201651,1
blackbox_fullstate,45,58,0.147284,0.155886,0.214402,1
blackbox_fullstate,45,59,0.138885,0.149069,0.216215,1
blackbox_fullstate,45,60,0.131807,0.140637,0.210423,1
blackbox_fullstate,45,61,0.12824,0.134035,0.205025,1
blackbox_fullstate,45,62,0.124907,0.135103,0.198857,1
blackbox_fullstate,45,63,0.121548,0.12765,0.198169,1
blackbox_fullstate,45,64,0.118557,0.128472,0.201476,1
blackbox_fullstate,45,65,0.115571,0.12877,0.201185,1
blackbox_fullstate,45,66,0.112044,0.12512,0.197675,1
blackbox_fullstate,45,67,0.108198,0.121075,0.189452,1
blackbox_fullstate,45,68,0.105685,0.11998,0.180691,1
blackbox_fullstate,45,69,0.103525,0.114964,0.174471,1
blackbox_fullstate,45,70,0.100363,0.112306,0.168163,1
blackbox_fullstate,45,71,0.0978622,0.11726,0.165285,1
blackbox_fullstate,45,72,0.0970764,0.103815,0.162069,1
blackbox_fullstate,45,73,0.0937851,0.106466,0.157651,1
blackbox_fullstate,45,74,0.0913407,0.1066,0.155116,1
blackbox_fullstate,45,75,0.0882226,0.0996613,0.152433,1
blackbox_fullstate,45,76,0.0851531,0.0951895,0.151399,1
blackbox_fullstate,45,77,0.0823961,0.0972341,0.149843,1
blackbox_fullstate,45,78,0.0808691,0.098003,0.14814,1
blackbox_fullstate,45,79,0.0792523,0.0894082,0.146344,1
blackbox_fullstate,45,80,0.0768406,0.0870342,0.144519,1
blackbox_fullstate,45,81,0.0752331,0.0873439,0.141798,1
blackbox_fullstate,45,82,0.0723377,0.0887126,0.14034,1
blackbox_fullstate,45,83,0.071267,0.0930475,0.138503,1
blackbox_fullstate,45,84,0.0716124,0.0873126,0.137268,1
blackbox_fullstate,45,85,0.0691118,0.0861774,0.136117,1
blackbox_fullstate,45,86,0.0687669,0.0831233,0.135346,1
blackbox_fullstate,45,87,0.067763,0.0765924,0.1351,1
blackbox_fullstate,45,88,0.0678443,0.0782167,0.136276,1
blackbox_fullstate,45,89,0.066357,0.0806198,0.136775,1
blackbox_fullstate,45,90,0.0651896,0.0752483,0.136918,1
blackbox_fullstate,45,91,0.0650126,0.0853008,0.134267,1
blackbox_fullstate,45,92,0.0671796,0.144756,0.134962,1
blackbox_fullstate,45,93,0.103706,0.0791388,0.142941,1
blackbox_fullstate,45,94,0.0896627,0.0980975,0.169931,1
blackbox_fullstate,45,95,0.0789105,0.0760936,0.182598,1
blackbox_fullstate,45,96,0.0716817,0.0990753,0.177456,1
blackbox_fullstate,45,97,0.069882,0.0946241,0.173476,1
blackbox_fullstate,45,98,0.0891132,0.0976663,0.173745,1
blackbox_fullstate,45,99,0.0762035,0.104465,0.176835,1
blackbox_fullstate,45,100,0.0720927,0.0815212,0.176215,1
blackbox_fullstate,45,101,0.0629721,0.0715445,0.181436,1
blackbox_fullstate,45,102,0.055219,0.0608931,0.180927,1
blackbox_fullstate,45,103,0.0521941,0.0642671,0.178485,1
blackbox_fullstate,45,104,0.0517717,0.063566,0.176856,1
blackbox_fullstate,45,105,0.050383,0.0644049,0.175252,1
blackbox_fullstate,45,106,0.050099,0.0615817,0.174344,1
blackbox_fullstate,45,107,0.0493648,0.0618534,0.173714,1
blackbox_fullstate,45,108,0.0484731,0.0588086,0.173633,1
blackbox_fullstate,45,109,0.0474519,0.0597154,0.173476,1
blackbox_fullstate,45,110,0.0468587,0.0576402,0.173882,1
blackbox_fullstate,45,111,0.0450454,0.0553031,0.174208,1
blackbox_fullstate,45,112,0.0430632,0.0514804,0.174842,1
blackbox_fullstate,45,113,0.0408581,0.0503611,0.174438,1
blackbox_fullstate,45,114,0.0394823,0.0473012,0.174357,1
blackbox_fullstate,45,115,0.0386003,0.0496066,0.175265,1
blackbox_fullstate,45,116,0.0382715,0.0466621,0.176681,1
blackbox_fullstate,45,117,0.0373266,0.0492748,0.177305,1
blackbox_fullstate,45,118,0.0372847,0.0443689,0.179248,1
blackbox_fullstate,45,119,0.0354117,0.0471742,0.179512,1
blackbox_fullstate,45,120,0.0354568,0.0429219,0.17966,1
blackbox_fullstate,45,121,0.0347793,0.0421707,0.18082,1
blackbox_fullstate,45,122,0.0345805,0.0400075,0.181241,1
blackbox_fullstate,45,123,0.0326669,0.0436326,0.181965,1
blackbox_fullstate,45,124,0.0319651,0.0384815,0.181662,1
blackbox_fullstate,45,125,0.0302539,0.0366064,0.181305,1
blackbox_fullstate,45,126,0.0291534,0.0352022,0.180825,1
blackbox_fullstate,45,127,0.0283543,0.0346042,0.180549,1
blackbox_fullstate,45,128,0.0278871,0.0333499,0.180491,1
blackbox_fullstate,45,129,0.0275035,0.0358724,0.180304,1
blackbox_fullstate,45,130,0.0280998,0.0333379,0.180028,1
blackbox_fullstate,45,131,0.02802,0.0345915,0.181044,1
blackbox_fullstate,45,132,0.0267909,0.0341287,0.179593,1
blackbox_fullstate,45,133,0.0264033,0.0323922,0.179364,1
blackbox_fullstate,45,134,0.0254177,0.0313514,0.178978,1
blackbox_fullstate,45,135,0.0250747,0.0305619,0.178371,1
blackbox_fullstate,45,136,0.0246398,0.0284169,0.179682,1
blackbox_fullstate,45,137,0.0239225,0.0297248,0.178657,1
blackbox_fullstate,45,138,0.0241302,0.0285737,0.179343,1
blackbox_fullstate,45,139,0.0245746,0.0293425,0.180804,1
blackbox_fullstate,45,140,0.0247415,0.0295079,0.180734,1
blackbox_fullstate,45,141,0.023916,0.0270487,0.183789,1
blackbox_fullstate,45,142,0.0228377,0.0271316,0.182456,1
blackbox_fullstate,45,143,0.0223384,0.0274619,0.182435,1
blackbox_fullstate,45,144,0.0222067,0.02632,0.183945,1
blackbox_fullstate,45,145,0.022179,0.0271416,0.184337,1
blackbox_fullstate,45,146,0.0226614,0.028329,0.18507,1
blackbox_fullstate,45,147,0.0221639,0.0267453,0.184812,1
blackbox_fullstate,45,148,0.0216135,0.0259033,0.187662,1
blackbox_fullstate,45,149,0.0210634,0.0237277,0.188471,1
blackbox_fullstate,45,150,0.021551,0.0247855,0.189484,1
blackbox_fullstate,45,151,0.0258948,0.0296245,0.188786,1
blackbox_fullstate,45,152,0.0278821,0.0282092,0.191326,1
blackbox_fullstate,45,153,0.0249447,0.0301203,0.198798,1
blackbox_fullstate,45,154,0.0382737,0.0333597,0.202974,1
blackbox_fullstate,45,155,0.0264229,0.0295813,0.205359,1
blackbox_fullstate,45,156,0.023956,0.030113,0.201544,1
blackbox_fullstate,45,157,0.0237182,0.0335933,0.199298,1
blackbox_fullstate,45,158,0.0259744,0.0259574,0.19812,1
blackbox_fullstate,45,159,0.0240554,0.0240365,0.198192,1
blackbox_fullstate,45,160,0.0213162,0.0222314,0.194739,1
blackbox_fullstate,45,161,0.0238962,0.0272927,0.194166,1
blackbox_fullstate,45,162,0.0204414,0.0245464,0.19522,1
blackbox_fullstate,45,163,0.0183947,0.0220465,0.193773,1
blackbox_fullstate,45,164,0.0178226,0.0223048,0.194343,1
blackbox_fullstate,45,165,0.0177343,0.0222457,0.195181,1
blackbox_fullstate,45,166,0.0176547,0.021417,0.196065,1
blackbox_fullstate,45,167,0.017382,0.0212151,0.196839,1
blackbox_fullstate,45,168,0.0172052,0.0211082,0.197964,1
blackbox_fullstate,45,169,0.0170747,0.0210885,0.198986,1
blackbox_fullstate,45,170,0.01695,0.0209311,0.200173,1
blackbox_fullstate,45,171,0.0168313,0.0203821,0.200994,1
blackbox_fullstate,45,172,0.0167231,0.0198228,0.20216,1
blackbox_fullstate,45,173,0.0165381,0.0202269,0.20311,1
blackbox_fullstate,45,174,0.0164202,0.020139,0.204422,1
blackbox_fullstate,45,175,0.0163082,0.0201185,0.205403,1
blackbox_fullstate,45,176,0.0161364,0.0201262,0.206792,1
blackbox_fullstate,45,177,0.0160373,0.0195785,0.207652,1
blackbox_fullstate,45,178,0.0158839,0.01936,0.208957,1
blackbox_fullstate,45,179,0.0157742,0.0195633,0.210196,1
blackbox_fullstate,45,180,0.0157035,0.0191253,0.211403,1
blackbox_fullstate,45,181,0.0155701,0.0192571,0.212367,1
blackbox_fullstate,45,182,0.015489,0.0187587,0.213537,1
blackbox_fullstate,45,183,0.0154142,0.0187754,0.214612,1
blackbox_fullstate,45,184,0.0152386,0.018375,0.215776,1
blackbox_fullstate,45,185,0.0151642,0.0181998,0.216728,1
blackbox_fullstate,45,186,0.0150274,0.0182484,0.217838,1
blackbox_fullstate,45,187,0.0149324,0.0181798,0.219155,1
blackbox_fullstate,45,188,0.0148376,0.0180271,0.219723,1
blackbox_fullstate,45,189,0.0147574,0.0177178,0.220984,1
blackbox_fullstate,45,190,0.0146683,0.0176165,0.221855,1
blackbox_fullstate,45,191,0.0145025,0.0175459,0.222467,1
blackbox_fullstate,45,192,0.0144649,0.0174947,0.223614,1
blackbox_fullstate,45,193,0.0144621,0.0174104,0.224629,1
blackbox_fullstate,45,194,0.0142515,0.0176578,0.225237,1
blackbox_fullstate,45,195,0.0142026,0.0170959,0.226252,1
blackbox_fullstate,45,196,0.013692,0.01658,0.227676,1
blackbox_fullstate,45,197,0.0135464,0.0165402,0.229001,1
blackbox_fullstate,45,198,0.0134455,0.0162107,0.23018,1
blackbox_fullstate,45,199,0.013325,0.0163011,0.231728,1
blackbox_fullstate,45,200,0.0132765,0.0160925,0.232758,1
blackbox_fullstate,45,201,0.0131237,0.0158415,0.233594,1
blackbox_fullstate,45,202,0.0130912,0.016053,0.234362,1
blackbox_fullstate,45,203,0.0130419,0.0157112,0.235151,1
blackbox_fullstate,45,204,0.0130226,0.0157954,0.235795,1
blackbox_fullstate,45,205,0.0129274,0.0156449,0.236508,1
blackbox_fullstate,45,206,0.0128406,0.015562,0.237082,1
blackbox_fullstate,45,207,0.0127551,0.0155216,0.237662,1
blackbox_fullstate,45,208,0.0126966,0.0152325,0.238187,1
blackbox_fullstate,45,209,0.0126249,0.015214,0.23853,1
blackbox_fullstate,45,210,0.0126204,0.0151184,0.239011,1
blackbox_fullstate,45,211,0.0125542,0.0150837,0.239446,1
blackbox_fullstate,45,212,0.0124958,0.0152231,0.239927,1
blackbox_fullstate,45,213,0.012438,0.0149512,0.240052,1
blackbox_fullstate,45,214,0.0123971,0.0148677,0.24048,1
blackbox_fullstate,45,215,0.0123017,0.0147934,0.240839,1
blackbox_fullstate,45,216,0.0122676,0.0147719,0.241037,1
blackbox_fullstate,45,217,0.0122263,0.0147392,0.241427,1
blackbox_fullstate,45,218,0.0121757,0.0146283,0.241471,1
blackbox_fullstate,45,219,0.0121237,0.0145347,0.241775,1
blackbox_fullstate,45,220,0.0121217,0.0144462,0.241974,1
blackbox_fullstate,45,221,0.0120487,0.0145158,0.242376,1
blackbox_fullstate,45,222,0.0120315,0.0144157,0.242474,1
blackbox_fullstate,45,223,0.012013,0.0142837,0.242617,1
blackbox_fullstate,45,224,0.011934,0.0143304,0.242824,1
blackbox_fullstate,45,225,0.0119252,0.0142785,0.243031,1
blackbox_fullstate,45,226,0.0118753,0.0141681,0.243121,1
blackbox_fullstate,45,227,0.0118404,0.0142099,0.243244,1
blackbox_fullstate,45,228,0.0118157,0.0141646,0.243424,1
blackbox_fullstate,45,229,0.0117934,0.0140469,0.243766,1
blackbox_fullstate,45,230,0.0117513,0.0140288,0.243756,1
